movieId|title|year|overview|cover_url|genresAdventure|Animation|Children|Comedy|Fantasy|Romance|Drama|Action|Thriller|Horror|Crime|Mystery|Sci-Fi|Musical|Documentary|War|IMAX|Western|Film-Noir|(no genres listed)
4553|They Live|1988|"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like Stay Asleep, No Imagination, Submit to Authority. Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued."|https://m.media-amazon.com/images/M/MV5BMTQ3MjM3ODU1NV5BMl5BanBnXkFtZTgwMjU3NDU2MTE@._UX512.jpg|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
4557|Tucker: The Man and His Dream|1988|"Based on a true story. Shortly after World War II, Preston Tucker is a dynamic engineer and an enthusiastic showman who envisions the car of the future. Against mighty odds he manages to build a fleet of them - only to have his factory shut down by Detroit's Big Three automobile manufacturers. They took away his car - but nobody could take away his dream."|https://m.media-amazon.com/images/M/MV5BNjIxODE5ZDktZmUxOS00N2IyLWI5MWMtNWFkZjEyMGU3NTM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4558|Twins|1988|"Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks."|https://m.media-amazon.com/images/M/MV5BMWUzN2VkY2ItYmQ4YS00MjFmLWJhZDQtYWY1NWQ2NTA5NDNlXkEyXkFqcGdeQXVyNDc2NjEyMw@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4562|Without a Clue|1988|"Sherlock Holmes is as dashing as ever, but with a little secret: Dr. Watson is the brains behind the operation. When Reginald Kincaid, the actor he has hired to play Holmes becomes insufferable, Watson fires him and tries to go out on his own, but finds that he has done too good a job building Holmes up in the public's mind."|https://m.media-amazon.com/images/M/MV5BOWJkZjhiZmYtNzllOS00NTBiLThhYzktNDBkYzc4MjY3Y2YyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
4563|Young Einstein|1988|"Albert Einstein is the son of a Tasmanian apple farmer, who discovers the secret of splitting the beer atom to put the bubbles back into beer. When Albert travels to Sydney to patent his invention he meets beatuiful French scientist Marie Curie, as well as several unscrupulous types who try to take advantage of the naive genius and his invention."|https://m.media-amazon.com/images/M/MV5BNjhmZWM3MzEtYzViMy00MDEwLWE5YTAtMTlmMzQxYjIxOTE1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4565|American Ninja|1985|"Joe Armstrong, an orphaned drifter will little respect for much other than martial arts, finds himself on an American Army base in The Philippines after a judge gives him a choice of enlistment or prison. On one of his first missions driving a convoy, his platoon is attacked by a group of rebels who try to steal the weapons the platoon is transporting and kidnap the base colonel's daughter."|https://m.media-amazon.com/images/M/MV5BNjcxMzc5ZWQtN2Y2OS00NGNiLWE4MDYtMzAyYWJkN2YyODliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4571|Bill & Ted's Excellent Adventure|1989|"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the Wyld Stallyns. Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together."|https://m.media-amazon.com/images/M/MV5BMTk3Mjk5MzI3OF5BMl5BanBnXkFtZTcwMTY4MzcyNA@@._UX512.jpg|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
4573|Blaze|1989|"This movie tells the story of the latter years of Earl Long, a flamboyant governor of Louisiana. The aging Earl, an unapologetic habitue of strip joints, falls in love with young stripper Blaze Starr. When Earl and Blaze move in together, Earl's opponents use this to attack his controversial political program, which included civil rights for blacks in the 1950's."|https://m.media-amazon.com/images/M/MV5BZjNhOWIyMjMtZTEwMC00OTNkLWExZmUtNmU5MjVlYzU1OGNlXkEyXkFqcGdeQXVyNDgzODkzOA@@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4574|Blind Fury|1989|"A blind Vietnam vet, trained as a swordfighter, comes to America and helps to rescue the son of a fellow soldier."|https://m.media-amazon.com/images/M/MV5BZTU0M2E0MzktN2VhMi00ZjRmLTk2NTUtMzIyMjcyZDkxZDBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._UX512.jpg|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
4577|Casualties of War|1989|"During the Vietnam War, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager. Based on the actual events of an incident on Hill 192 in November, 1966."|https://m.media-amazon.com/images/M/MV5BNTJjNTUxMjYtYjNlNC00NDViLWIwZjktMGNkOTQ5MDNjNTFiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
4578|Chances Are|1989|"Louie Jeffries is happily married to Corinne. On their first anniversary, Louie is killed crossing the road. Louie is reincarnated as Alex Finch, and twenty years later, fate brings Alex and Louie's daughter, Miranda, together. It's not until Alex is invited to Louie's home that he begins to remember his former life, wife and best friend. Of course, there's also the problem that he's attracted to Louie's/his own daughter."|https://m.media-amazon.com/images/M/MV5BNDdhZTU5NjYtYjU5Mi00YzcyLTk2ZmYtN2YzN2Y2MWMwZTY4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4580|Cyborg|1989|"A martial artist hunts a killer in a plague-infested urban dump of the future."|https://m.media-amazon.com/images/M/MV5BMDk0MmYyMWMtOWVhNS00ZTM4LWI0NGEtMTMxYWFjYjVhNWVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0
4583|Disorganized Crime|1989|"Lou Diamond Phillips and Fred Gwynne team up with a gang of professional criminals who have everything it takes to rob a bank. The only things they do have going for them are a cop and his partner, who are dumber than they are! By the time the gang hits the bank vault, it's a safe bet there's going to be organized insanity and disorganized crime!"|https://m.media-amazon.com/images/M/MV5BNGRhZGMzYTQtNDMxNC00YTU0LWI0NmYtZDQ3YmQxNmFjNzc5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._UX512.jpg|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4584|Dream a Little Dream|1989|"Bobby Kellar has a crush on Lainie Diamond, girlfriend of school jerk Joel. Coleman is working on an experiment which will help him move into a place where Dreams are reality. When an accident occurs Coleman finds himself in Bobby's body and can only contact Bobby in his dreams."|https://m.media-amazon.com/images/M/MV5BZjM1MmQxYmItMDlmZC00MDlmLWE3OGMtM2NiODEzNjBhYzJkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._UX512.jpg|0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4587|Earth Girls Are Easy|1988|"In this musical comedy, Valerie is dealing with her philandering fiancÃ©, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are shaved at her girlfriend's salon, the women discover three handsome men underneath. After absorbing the native culture via television, the spacemen are ready to hit the dating scene in 1980s Los Angeles."|https://m.media-amazon.com/images/M/MV5BN2RlYjE4MWItZmY0ZS00YjIzLWEyYTAtMDhkZmQ2Njc4MzgwXkEyXkFqcGdeQXVyMTEwODg2MDY@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
4589|Eddie and the Cruisers|1983|"Michael ParÃ© stars as Eddie Wilson of the rock band Eddie and Cruisers. The band is at the height of their career in the 1960s when front man Eddie drives his car off a bridge in an apparent suicide -- but the body was never found."|https://m.media-amazon.com/images/M/MV5BNDE5NmYxMDEtNjM2ZC00ZjM0LTk2Y2YtNWM0OGQ3NDNkZWMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0
4591|Erik the Viking|1989|"Erik the Viking gathers warriors from his village and sets out on a dangerous journey to Valhalla, to ask the gods to end the Age of Ragnorok and allow his people to see sunlight again. A Pythonesque satire of Viking life."|https://m.media-amazon.com/images/M/MV5BMDRjMWU2ZTYtNGM3NS00NmM5LWE5OWMtZDMwMWJhYTY5NGUxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4593|Family Business|1989|"Jessie is an aging career criminal who has been in more jails, fights, schemes, and lineups than just about anyone else. His son Vito, while currently on the straight and narrow, has had a fairly shady past and is indeed no stranger to illegal activity. They both have great hope for Adam, Vito's son and Jessie's grandson, who is bright, good-looking, and without a criminal past."|https://m.media-amazon.com/images/M/MV5BNzgzNzIxMTEtYjIyZC00MDE5LWFjMDktNzE5YWE3OWEzODQ2XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4594|Farewell to the King|1989|"An American soldier who escapes the execution of his comrades by Japanese soldiers in Borneo during WWII becomes the leader of a personal empire among the headhunters in this war story told in the style of Joseph Conrad and Rudyard Kipling. The American is reluctant to rejoin the fight against the Japanese on the urging of a British commando team but conducts a war of vengeance when the Japanese attack his adopted people."|https://m.media-amazon.com/images/M/MV5BMTk5MDM4NDQzNl5BMl5BanBnXkFtZTcwODc5NTczNA@@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4595|Fat Man and Little Boy|1989|"This film reenacts the Manhattan Project, the secret wartime project in New Mexico where the first atomic bombs were designed and built."|https://m.media-amazon.com/images/M/MV5BMmUzNjY5NTAtODExZi00MDM5LWE0OGQtOWI0NGI3OTYzNmI3XkEyXkFqcGdeQXVyNjQzNDI3NzY@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4597|Gleaming the Cube|1989|"The cult classic 80âs B-film where the slacker skateboarder gets off his butt and cases down criminals. A skateboarding boy named Brian played by Christian Slater has a pretty normal life until his brother dies. The cops think itâs a suicide yet he wonât believe it and follows some Vietnamese guys he thinks did it when he gets into a lot of trouble and has to ride his skateboard to save the day."|https://m.media-amazon.com/images/M/MV5BNmFjNzNiNGMtMmFhMy00N2ViLTkxZWYtNzI2NTE3MDFiN2Y4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0
4599|Great Balls of Fire!|1989|"The story of Jerry Lee Lewis, arguably the greatest and certainly one of the wildest musicians of the 1950s. His arrogance, remarkable talent, and unconventional lifestyle often brought him into conflict with others in the industry, and even earned him the scorn and condemnation of the public."|https://m.media-amazon.com/images/M/MV5BNjYzOGJkNWEtN2Q1ZS00YzFjLThiZGQtMjdjMDVlMDI1ZWU0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4602|Harlem Nights|1989|"Sugar Ray is the owner of an illegal casino, who contend with the pressures of vicious gangster and corrupt policemen who want to see him go out of business. In the world of organized crime and police corruption in the 1920s, any dastardly trick is fair!"|https://m.media-amazon.com/images/M/MV5BODlmNjc1MjYtMjBhOC00ZGFjLTkwMWUtYWNhMDAyYmJlNWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0
4603|Her Alibi|1989|"A writer of BAD detective novels is in full writers' block. He pretends to be the alibi of a beautiful woman who was arrested for murder at first thinking her innocent, but as she shows more and more interesting abilities (such as knife throwing) he begins to doubt his first assessment."|https://m.media-amazon.com/images/M/MV5BOTljODUxMDUtYzY5OC00ZDNhLWEwMTItZWYxMGQ3MGZhNzFjXkEyXkFqcGdeQXVyNDkzNTM2ODg@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4605|How to Get Ahead in Advertising|1989|"Dennis Dimbleby Bagley is a brilliant young advertising executive who canât come up with a slogan to sell a revolutionary new pimple cream. His obsessive worrying affects not only his relationship with his wife, his friends and his boss, but also his own bodyâwhen he grows a large stress-related boil on his shoulder. But when the boil grows eyes and a mouth and starts talking."|https://m.media-amazon.com/images/M/MV5BOGM5ZTA0Y2MtNTM2NS00MDRkLThjMDEtMGEzYjc1MjgzNjQ2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4611|Johnny Handsome|1989|"A career criminal who has been deformed since birth is given a new face by a kindly doctor and paroled from prison. It appears that he has gone straight, but he is really planning his revenge on the man who killed his mentor and sent him to prison."|https://m.media-amazon.com/images/M/MV5BNDU5NTE5NzktMGZjNy00MDhkLTljZjktN2I3MzUzMDc1MTQ1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
4613|K-9|1989|"The extravagant cop Michael Dooley needs some help to fight a drug dealer who has tried to kill him. A friend gives him a dog named Jerry Lee (Officer Lewis), who has been trained to smell drugs. With his help, Dooley sets out to put his enemy behind the bars, but Jerry Lee has a personality of his own and works only when he wants to. On the other hand, the dog is quite good at destroying Dooley's car, house and sex-life..."|https://m.media-amazon.com/images/M/MV5BN2JmZTVhNDctMmJiMi00ZjBiLThhYWYtNmFhNWM2ZDNjZDc0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._UX512.jpg|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0
4614|Kickboxer|1989|"If your enemy refuses to be humbled... Destroy him. Accompanied by his brother Kurt (Van Damme), American kickboxing champion Eric Sloane (Dennis Alexio), arrives in Thailand to defeat the Eastern warriors at their own sport. His opponent: ruthless fighter and Thai champion, Tong Po. Tong not only defeats Eric, he paralyzes him for life. Crazed with anger, Kurt vows revenge."|https://m.media-amazon.com/images/M/MV5BM2QxMThmYmYtOGNmNS00ZjBkLTkyMzktODNmYWQ4YzVkYjU1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4615|Last Exit to Brooklyn|1989|"A gritty Brooklyn story about union corruption, violence, taboos and social norms. The stories told are of the sailors, the prostitute, the union bosses, the hooligans and the gay community set in the early 50s."|https://m.media-amazon.com/images/M/MV5BN2ZhZWVlODQtN2JiNS00MzkyLWE5MGQtZGE0NWI3ZDkwYWZmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._UX512.jpg|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4617|Let It Ride|1989|"A gambler used to losing is having a very good day."|https://m.media-amazon.com/images/M/MV5BOTQ0ODdiMTItYzkyMS00MzQ4LTljNTktNzVjMDg2M2E1NWQyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4621|Look Who's Talking|1989|"Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late"|https://m.media-amazon.com/images/M/MV5BYWQzNGM0NjQtODI5MC00ODZjLTgyZDktYWI0YmJkYjcwNzA4XkEyXkFqcGdeQXVyNjk1Njg5NTA@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4623|Major League|1989|"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!"|https://m.media-amazon.com/images/M/MV5BNzM5MWViNTMtMDQ5Ni00M2M0LTg1OTktY2I3YTJkODVkNTBkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4624|Meet the Feebles|1989|"Heidi, the star of the Meet The Feebles Variety Hour discovers her lover Bletch, The Walrus, is cheating on her. And with all the world waiting for the show, the assorted co-stars must contend with drug addiction, extortion, robbery, disease, drug dealing, and murder. Meanwhile the love between two of the stars is threatened by Trevor the Rat, who wishes to exploit the young starlet for use in his porno movie."|https://m.media-amazon.com/images/M/MV5BNmY5MWJmNmUtNTVjNC00MWZhLTk0MjYtZjAwOTVjMTkyMDI5XkEyXkFqcGdeQXVyMTA5ODk3NA@@._UX512.jpg|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
4625|Millennium|1989|"An investigator seeking the cause of an airline disaster discovers the involvement of an organisation of time travellers from a future Earth irreparably polluted who seek to rejuvenate the human race from those about to die in the past. Based on a novel by John Varley."|https://m.media-amazon.com/images/M/MV5BZTQ0NDlhM2EtNjFkNi00YTk2LThlMmQtZWViM2EyNmYyNDM2XkEyXkFqcGdeQXVyMzU3MTc5OTE@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0
4626|Miracle Mile|1989|"After 30 years of searching, Harry (Edwards) has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!"|https://m.media-amazon.com/images/M/MV5BOGYwNDljZTItZGRlMi00YjM2LWIyNDgtOGRiOWNjMGRhMGQ3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._UX512.jpg|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0
4628|New York Stories|1989|"Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role."|https://m.media-amazon.com/images/M/MV5BMDk1Mzk0YTctZWU5OS00ODNiLTkwNWQtZjUzZmZmY2VhZmViXkEyXkFqcGdeQXVyNjc1NTYyMjg@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4630|No Holds Barred|1989|"Rip is the World Wrestling Federation champion who is faithful to his fans and the network he wrestles for, but Brell, the new head of the World Television Network, wants Rip to wrestle for his network."|https://m.media-amazon.com/images/M/MV5BNDkxZDkyM2EtNDZhZi00ODg2LThjOWUtNmEzNzY2MDBhNjgwXkEyXkFqcGdeQXVyOTA0NzE2MzA@._UX512.jpg|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
4634|Penn & Teller Get Killed|1989|"Penn &amp; Teller enjoy playing jokes on each other. When Penn says on an interview show that he wishes he has someone threatening his life so that he wouldn't sweat the small stuff, each of them begins a series of pranks on the other to suggest a real threat. Then they find that a real psychopath is interested in them."|https://m.media-amazon.com/images/M/MV5BODAzYjQ4ZTQtN2M4MC00ODEwLWE3NjYtNzNlZTA4YTE4ZTcyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._UX512.jpg|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4635|Pink Cadillac|1989|"Clint Eastwood plays a bounty hunter who helps out the wife of a bail-jumper after her child is kidnapped by neo-Nazi types."|https://m.media-amazon.com/images/M/MV5BZTU4ZWRlNDktNWNjZi00ZWYzLTkzODgtZGViY2YyNjJhZDlmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._UX512.jpg|0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
4638|Jurassic Park III|2001|"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them."|https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._UX512.jpg|1|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0
4639|America's Sweethearts|2001|"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director."|https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4641|Ghost World|2001|"A quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend."|https://m.media-amazon.com/images/M/MV5BNWYwODRlYjgtODUxNy00YmMyLWE3NWYtNTYzZmUwNDJiZGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4642|Hedwig and the Angry Inch|2000|"Hansel Schmidt, is a young East German boy, born and raised during the Cold War in communist East Berlin. In his 20s, he meets Luther Robinson, an older American soldier, who falls in love with Hansel and the two decide to marry, which will allow Hansel to leave communist East Germany for the West.  But, in order to marry, Hansel must undergo a sex-change. However, the procedure does not go perfectly and Hansel becomes not a trans woman, but a 'genderqueer', Hedwig.  Back in the USA, on their first wedding anniversary, Luther leaves Hedwig for another man. On  that same day the news headlines were of the fall of the Berlin Wall and freedom.  Hedwig tours the  US with her rock band and relates her life story while following her ex-boyfriend/band-mate Tommy Speck (to whom she gives the stage name Tommy Gnosis), who stole her songs and rose to fame."|https://m.media-amazon.com/images/M/MV5BZGY5NWUyNDUtZWJhZi00ZjMxLWFmMjMtYmJhZjVkZGZhNWQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
4645|Cure|1997|"A wave of gruesome murders is sweeping Tokyo. The only connection is a bloody X carved into the neck of each of the victims. In each case, the murderer is found near the victim and remembers nothing of the crime. Detective Takabe and psychologist Sakuma are called in to figure out the connection, but their investigation goes nowhere..."|https://m.media-amazon.com/images/M/MV5BZjgyM2NkYmYtZTgxOC00OGUzLWJkMTktNjllMzlkY2NhY2FhXkEyXkFqcGdeQXVyMTExMTE3NDg5._UX512.jpg|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0
4646|Greenfingers|2000|"Clive Owen stars as a prison inmate who goes into an experimental open prison where the inmates walk around freely and get job training for their impending releases. While there, he discovers he has a talent for growing flowers. His talent is recognized by a gardening guru who encourages him and four other inmates to enter a national gardening competition"|https://m.media-amazon.com/images/M/MV5BMjBmZWQ3ZTItYjJkMC00NDQ5LTliMGEtMDdiZTNiMjViNjFjXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._UX512.jpg|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
4649|Wet Hot American Summer|2001|"The setting is Camp Firewood, the year 1981. It's the last day before everyone goes back to the real world, but there's still a summer's worth of unfinished business to resolve. At the center of the action is camp director Beth, who struggles to keep order while she falls in love with the local astrophysics professor. He is busy trying to save the camp from a deadly piece of NASA's Skylab which is hurtling toward earth. All that, plus: a dangerous waterfall rescue, love triangles, misfits, cool kids, and talking vegetable cans. The questions will all be resolved, of course, at the big talent show at the end of the day."|https://m.media-amazon.com/images/M/MV5BZjdjYjlhNTctNDY0Yi00ZTM4LWE1MWItYWUzNmYwYWU0OTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4658|Santa Sangre|1989|"A young man is confined in a mental hospital. Through a flashback we see that he was traumatized as a child, when he and his family were circus performers: he saw his father cut off the arms of his mother, a religious fanatic and leader of the heretical church of Santa Sangre (Holy Blood), and then commit suicide. Back in the present, he escapes and rejoins his surviving and armless mother."|https://m.media-amazon.com/images/M/MV5BMDU4YjUwYzQtNDRiNy00N2NlLTkzODUtYzVmNmE1MGRiMmE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._UX512.jpg|0|0|0|0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|0|0
4660|Scenes from the Class Struggle in Beverly Hills|1989|"The widow's houseboy and the divorcee's chauffeur bet on which will bed the other's employer first."|https://m.media-amazon.com/images/M/MV5BZTVjMThkNjMtM2UzZi00MTE1LThkY2QtNDJjYzdhMTkyMjJiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
4661|Sea of Love|1989|"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects."|https://m.media-amazon.com/images/M/MV5BYjk5MTY0NTYtZTgzMi00NjVlLTk5ZWUtZWNmODUyYTkyNTQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._UX512.jpg|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0
4662|See No Evil| Hear No Evil|"1989,A murder takes place in the shop of David Lyons, a deaf man who fails to hear the gunshot being fired. Outside, blind man Wally Karue hears the shot but cannot see the perpetrator. Both are arrested, but escape to form an unlikely partnership. Being chased by both the law AND the original killers, can the pair work together to outwit them all?"|https://m.media-amazon.com/images/M/MV5BODQ1YWFmNDEtMDMyMi00OWU5LWIwMDktYjE1YjcwZjBlNDBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0
4663|She's Out of Control|1989|"A Los Angeles radio-station manager's girlfriend shows his teenage daughter how to be sexy."|https://m.media-amazon.com/images/M/MV5BMmNiOGJhZDItZGI4NC00YmQxLWEwMWUtMGIxYTI0NDQ1ZDgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._UX512.jpg|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
